Time(ND) X(ND) Y(ND) Z(ND) VX(ND) VY(ND) VZ(ND)
4.286281077788958727e-02 1.007034900942610500e+00 -5.118145331968130662e-04 5.304058290787998502e-05 9.670011417900514772e-02 -1.488750637719188585e+00 1.870277867432316166e-01
4.312023321758526317e-02 1.007081590838877272e+00 -8.926083348995921376e-04 1.008527430248504306e-04 2.098178886560052858e-01 -1.475095221357638486e+00 1.851091865680520310e-01
4.337760163780962630e-02 1.007157148377935796e+00 -1.268727894512230222e-03 1.480247012472479774e-04 3.215421969845448924e-01 -1.452999341320248661e+00 1.821242091528643692e-01
4.363498836240778389e-02 1.007261154215908894e+00 -1.638127025926875953e-03 1.942980005735173100e-04 4.312652826468395539e-01 -1.422585825170215257e+00 1.780895439810250003e-01
4.389218216644974468e-02 1.007392897576269153e+00 -1.998398403798782794e-03 2.393693396151724286e-04 5.382721762492753692e-01 -1.384062709086040899e+00 1.730328891150725856e-01
4.414936242647814202e-02 1.007551681851389214e+00 -2.347745220843269927e-03 2.830122484910114252e-04 6.420293036628774708e-01 -1.337633870906805855e+00 1.669811506142347413e-01
4.440627160674795459e-02 1.007736395657395256e+00 -2.683844027693759078e-03 3.249348766033189348e-04 7.418467315493882941e-01 -1.283624452454435572e+00 1.599768848227710039e-01
4.466323376998643235e-02 1.007946182917058175e+00 -3.005218221675364735e-03 3.649515018573256850e-04 8.372860900761486258e-01 -1.222284923930107015e+00 1.520528077060904482e-01
4.492003188453416729e-02 1.008179653273721499e+00 -3.309776102054743513e-03 4.028001691527934762e-04 9.277263885444950731e-01 -1.154021950883839409e+00 1.432617443724369111e-01
4.517936874900932431e-02 1.008438238885733584e+00 -3.598726492149430592e-03 4.386285275680056549e-04 1.013526732842041200e+00 -1.078416931352756292e+00 1.335504768965432298e-01
4.544495741277672363e-02 1.008725245664010339e+00 -3.873504849778681720e-03 4.726086919240307790e-04 1.095113329662803281e+00 -9.945034480396274246e-01 1.227964573837991430e-01
4.571752765186657547e-02 1.009041318610346405e+00 -4.131527179811978097e-03 5.044122521291471853e-04 1.171718785946270769e+00 -9.020930893960100727e-01 1.109777121481176354e-01
4.599141927971353572e-02 1.009378852032871476e+00 -4.364680051989333100e-03 5.330325331391411398e-04 1.240934285482155230e+00 -8.034096381683369925e-01 9.838020486321763514e-02
4.626820390939515720e-02 1.009738016972170138e+00 -4.572160997701889447e-03 5.583667218370430736e-04 1.302521798440802403e+00 -6.984031308614175870e-01 8.499863768168076927e-02
4.654100513949890189e-02 1.010107476911724866e+00 -4.747650872918744193e-03 5.796430352864259282e-04 1.354605990347454547e+00 -5.903879122503121746e-01 7.125583429602788677e-02
4.681339128827925050e-02 1.010489311650320632e+00 -4.893015706171813424e-03 5.970910504768784342e-04 1.397741252713573523e+00 -4.787558445536974627e-01 5.707451422865016805e-02
4.708542888512681768e-02 1.010881117466751578e+00 -5.007488768083494420e-03 6.106188887259550793e-04 1.431700470710325135e+00 -3.642095730682493593e-01 4.254447104561964038e-02
4.735720183344046402e-02 1.011280478962665930e+00 -5.090480554718157351e-03 6.201572318398069876e-04 1.456309162664352508e+00 -2.474551214855681691e-01 2.775582611136034536e-02
4.762871299924963803e-02 1.011684833651178561e+00 -5.141556462181303896e-03 6.256568250157445651e-04 1.471438857640132047e+00 -1.292414844496286574e-01 1.280403294824851088e-02
4.790030970644072739e-02 1.012092117328217578e+00 -5.160489406912901686e-03 6.270936110800624276e-04 1.477022656746409979e+00 -1.017195752943285750e-02 -2.233972911079602688e-03
4.817185590521357724e-02 1.012499533771185956e+00 -5.147145122734939938e-03 6.244571341609235016e-04 1.473021283764929690e+00 1.089361777643055029e-01 -1.725431390686552394e-02
4.844347605921223154e-02 1.012904674796084814e+00 -5.101600213479584242e-03 6.177628177079986420e-04 1.459458034702223461e+00 2.273790982244709991e-01 -3.216757688849153363e-02
4.871530043528347897e-02 1.013305147584670385e+00 -5.024075699919089075e-03 6.070444494665766392e-04 1.436399077801889579e+00 3.444574820104565616e-01 -4.688502446186904732e-02
4.898725377540260467e-02 1.013698276574608537e+00 -4.915030900964449667e-03 5.923667221840755483e-04 1.403981359671987672e+00 4.593893509100165362e-01 -6.130767164363240540e-02
4.925938240311227706e-02 1.014081604281308779e+00 -4.775092991926850432e-03 5.738151689805256247e-04 1.362391639851586067e+00 5.714564801330447308e-01 -7.534471794791787469e-02
4.953221033393000877e-02 1.014453359778046071e+00 -4.604744035843622366e-03 5.514555812042338948e-04 1.311773516537916517e+00 6.801413589809202076e-01 -8.893059857437014826e-02
4.980539309493431377e-02 1.014810609685992793e+00 -4.405122586750444269e-03 5.254394565574571456e-04 1.252465631050666772e+00 7.845866207185751007e-01 -1.019573800704414723e-01
5.007924339295717620e-02 1.015151369353710642e+00 -4.177129447649759186e-03 4.958862399652051115e-04 1.184735935392798201e+00 8.842122540409497189e-01 -1.143519773725593797e-01
5.035390314568401887e-02 1.015473460270745143e+00 -3.921904543278754811e-03 4.629461519775009463e-04 1.108923405570214848e+00 9.783815617835597278e-01 -1.260343654999312168e-01
5.062961852031470922e-02 1.015774862127994504e+00 -3.640621290806595519e-03 4.267734248603085299e-04 1.025376954250958095e+00 1.066504090349794653e+00 -1.369304135098582953e-01
5.090671099330395383e-02 1.016053644293690938e+00 -3.334480312309982906e-03 3.875256751930443791e-04 9.344535756670763194e-01 1.148015600079314247e+00 -1.469693518806425847e-01
5.118531965721888344e-02 1.016307707172640296e+00 -3.005006338554446366e-03 3.454019380954565215e-04 8.366065273493760168e-01 1.222302445221409517e+00 -1.560744737358887857e-01
5.146596294768478880e-02 1.016535300867800196e+00 -2.653404525576223867e-03 3.005603181709698315e-04 7.321941691815978537e-01 1.288853230931423344e+00 -1.641817516497629525e-01
5.174922596000722241e-02 1.016734625299823502e+00 -2.280874951526903720e-03 2.531586087599550609e-04 6.215733880347276141e-01 1.347141907960750284e+00 -1.712253323873920430e-01
5.203584733336012041e-02 1.016903830085042371e+00 -1.888512948169539154e-03 2.033417755652619995e-04 5.050700146159646797e-01 1.396627751678514162e+00 -1.771374471921087213e-01
5.232208008442360003e-02 1.017039008648323195e+00 -1.483971655760716506e-03 1.520855357521258414e-04 3.849569784333433109e-01 1.436168585876076209e+00 -1.817801085291255447e-01
5.260805738618506283e-02 1.017139385558141429e+00 -1.069961776731381820e-03 9.973547191280597189e-05 2.620394987837633693e-01 1.465537834215321800e+00 -1.851268423799995733e-01
5.289391532276728480e-02 1.017204371004448271e+00 -6.492250712992100447e-04 4.664059610052549514e-05 1.371319763696270677e-01 1.484563194510975626e+00 -1.871581358322199351e-01
5.317983633155758116e-02 1.017233560806548809e+00 -2.244621369694148479e-04 -6.855755818624245598e-06 1.103654705930814592e-02 1.493126647560951481e+00 -1.878613745046014694e-01
5.346597970087589580e-02 1.017226713818607076e+00 2.015706945181155270e-04 -6.040369614302076244e-05 -1.154281580680110025e-01 1.491157846294508538e+00 -1.872300932525520212e-01
5.375242074481493409e-02 1.017183780751690358e+00 6.259751014707095164e-04 -1.136360489846320322e-04 -2.414014228157483066e-01 1.478642531466330290e+00 -1.852651194456935435e-01
5.403937381130129169e-02 1.017104883593844100e+00 1.046048681191697827e-03 -1.662107995394748793e-04 -3.660807571648482805e-01 1.455616539665021136e+00 -1.819735116485472204e-01
5.432700113641356771e-02 1.016990319905820117e+00 1.459004300374832502e-03 -2.177758411093107488e-04 -4.886385967889150805e-01 1.422167033036867645e+00 -1.773689670493258375e-01
5.461546207800500874e-02 1.016840570503631191e+00 1.862048813150819077e-03 -2.679789198944327504e-04 -6.082456799165650851e-01 1.378434744724332583e+00 -1.714720349914839459e-01
5.490493049503772371e-02 1.016656293914812270e+00 2.252412601806245973e-03 -3.164713556994538045e-04 -7.240798221844357840e-01 1.324612353555477018e+00 -1.643098844017930049e-01
5.519570772064028019e-02 1.016438232916868412e+00 2.627494058015817160e-03 -3.629259266975403721e-04 -8.353687885951144310e-01 1.260917174879211622e+00 -1.559127179045426692e-01
5.548518096921905424e-02 1.016189922438851756e+00 2.981216576142535664e-03 -4.065877424536612971e-04 -9.403095462092254664e-01 1.188382178173887693e+00 -1.464171270190058605e-01
5.577233912007626554e-02 1.015914585048333096e+00 3.310192129002624984e-03 -4.470393846132628829e-04 -1.037897159594293406e+00 1.107949182884063744e+00 -1.359457719173492729e-01
5.605785695614320246e-02 1.015614114416514946e+00 3.613326407293262522e-03 -4.841477642575129454e-04 -1.127807311687954339e+00 1.020171795552951011e+00 -1.245701563770024584e-01
5.634184152209567586e-02 1.015290937807071803e+00 3.889019963406619308e-03 -5.177182961597284879e-04 -1.209565919246544885e+00 9.257594551254514359e-01 -1.123819752676340766e-01
5.662458239229031798e-02 1.014947315172797015e+00 4.136029015132978472e-03 -5.476008108734211179e-04 -1.282804479857358348e+00 8.253726796320857151e-01 -9.946643219372945655e-02
5.690651113521057874e-02 1.014585319689804921e+00 4.353336365052576894e-03 -5.736732219648882228e-04 -1.347221741994337307e+00 7.196173719434227900e-01 -8.590163806165447558e-02
5.718779861434047235e-02 1.014207354194594402e+00 4.539816026626264031e-03 -5.958011310544866768e-04 -1.402484270925025589e+00 6.091956932862698793e-01 -7.177798475165528269e-02
5.746838102829635031e-02 1.013816192919645864e+00 4.694378831303130419e-03 -6.138563371351416073e-04 -1.448269672891791204e+00 4.949182587991334814e-01 -5.719953766282298568e-02
5.774854515554650458e-02 1.013414170138070336e+00 4.816327217240391929e-03 -6.277586038507589625e-04 -1.484371704390165414e+00 3.774671017689578134e-01 -4.225375555256905002e-02
5.802840685406382426e-02 1.013003879171683552e+00 4.905015359805085448e-03 -6.374353706572075074e-04 -1.510599547580875779e+00 2.575998888602832881e-01 -2.703760003514740426e-02
5.830808199447966994e-02 1.012587939598538433e+00 4.959971246399314665e-03 -6.428362957843199253e-04 -1.526813982618491661e+00 1.360819133453212704e-01 -1.164882336530314970e-02
5.858769225529177754e-02 1.012168980920429728e+00 4.980896404784864763e-03 -6.439331631382266309e-04 -1.532927296211573864e+00 1.368132765620255244e-02 3.814639428736215677e-03
5.886738540769433786e-02 1.011749604887457910e+00 4.967660083074944104e-03 -6.407190119553307032e-04 -1.528901539659681008e+00 -1.088418591217547443e-01 1.925605875584648907e-02
5.914723679378238591e-02 1.011332526629840523e+00 4.920306300943083112e-03 -6.332095453308991730e-04 -1.514750648790118115e+00 -2.306945431149603487e-01 3.457472259404040238e-02
5.942814476159342246e-02 1.010919255924580984e+00 4.838784900248667767e-03 -6.214043487539569087e-04 -1.490460309062896949e+00 -3.514358036234814242e-01 4.971424093966490126e-02
5.970801416568857073e-02 1.010515661367083373e+00 4.724252587365766233e-03 -6.054714917476879295e-04 -1.456375393148328978e+00 -4.693512552450607167e-01 6.445895180083255349e-02
5.997923467621046195e-02 1.010134873235566833e+00 4.582265344584355270e-03 -5.861608031386145992e-04 -1.414148036146318788e+00 -5.806048435713695444e-01 7.833065514450775202e-02
6.024291268636099844e-02 1.009776742152646234e+00 4.415842242526488159e-03 -5.638532391490753363e-04 -1.364674324509003833e+00 -6.852402760528114589e-01 9.133784691643222209e-02
6.050213997312459124e-02 1.009438352466116795e+00 4.225923622350922886e-03 -5.386574560598427798e-04 -1.308232754936618392e+00 -7.841094963374889426e-01 1.035886558017532488e-01
6.076128965807956611e-02 1.009115605552403316e+00 4.011098448513598057e-03 -5.103813767809361676e-04 -1.244403718155410177e+00 -8.784101535666505312e-01 1.152320725929384670e-01
6.102040230605752791e-02 1.008810305749691105e+00 3.772593268157846489e-03 -4.791874227539282233e-04 -1.173551739791109938e+00 -9.676152271244735648e-01 1.262025974053775090e-01
6.127922864643466083e-02 1.008524474615259514e+00 3.512059340366063126e-03 -4.452924501846587755e-04 -1.096167425424912967e+00 -1.051134209957809817e+00 1.364272667405737605e-01
6.153793096615344654e-02 1.008259534146954906e+00 3.230889554255142026e-03 -4.088786105430122493e-04 -1.012664554625174462e+00 -1.128551762829883343e+00 1.458549528021006458e-01
6.179664837995212101e-02 1.008016854549925068e+00 2.930567611317786564e-03 -3.701393885312612153e-04 -9.234838372262796913e-01 -1.199467667691197059e+00 1.544365856397504899e-01
6.205530551920941662e-02 1.007797897162789003e+00 2.612916977521835028e-03 -3.293114802636044848e-04 -8.291668261236234683e-01 -1.263455056573688617e+00 1.621201924567017005e-01
6.231393425909242945e-02 1.007603882351616686e+00 2.279737774311513775e-03 -2.866277890816286704e-04 -7.302480825106173468e-01 -1.320157456160779841e+00 1.688627055784361064e-01
6.257249111032189837e-02 1.007435943358278907e+00 1.933013534362427706e-03 -2.423440235787373200e-04 -6.273165682534499465e-01 -1.369243828634387095e+00 1.746245464332227826e-01
6.283094997229084211e-02 1.007295035759602220e+00 1.574787530802100859e-03 -1.967227605831118231e-04 -5.209789232378546631e-01 -1.410435030635170284e+00 1.793728157664768452e-01
6.308936301202593133e-02 1.007181917018079798e+00 1.207057209220031152e-03 -1.500200640144786174e-04 -4.118281320003246981e-01 -1.443509795843042509e+00 1.830819168346700665e-01
6.334770992751882768e-02 1.007097226173553128e+00 8.319709434873813394e-04 -1.025105310257957568e-04 -3.005019283903477834e-01 -1.468281439284772061e+00 1.857308644424816302e-01
6.360603419360452704e-02 1.007041419037115082e+00 4.516243768124127860e-04 -5.446139845974837018e-05 -1.876223421042930994e-01 -1.484616805269874051e+00 1.873054203206191703e-01
6.386427202237725254e-02 1.007014809616734619e+00 6.829819465566464986e-05 -6.162585959592359443e-06 -7.386626418834134344e-02 -1.492424144924902274e+00 1.877968681213266211e-01
6.412251037702444700e-02 1.007017525276028946e+00 -3.159347903281077823e-04 4.212290690509163402e-05 4.015116202140980167e-02 -1.491666248516315685e+00 1.872031669095743367e-01
6.438075794947853425e-02 1.007049550292543838e+00 -6.988823467340759751e-04 9.011769352248766600e-05 1.537794110959743166e-01 -1.482347690967103615e+00 1.855277611616117373e-01
6.463884947327265540e-02 1.007110653720292737e+00 -1.078105358080205670e-03 1.375143161650056191e-04 2.662947725167284507e-01 -1.464535887574016204e+00 1.827824101674035973e-01
6.489693859890845185e-02 1.007200492972264882e+00 -1.451659029834375747e-03 1.840679800116595496e-04 3.771202731694761612e-01 -1.438330905051700581e+00 1.789824064367415979e-01
6.515488904562986849e-02 1.007318480785686976e+00 -1.817212254198624513e-03 2.294864719169660268e-04 4.855643926003224697e-01 -1.403904232851614697e+00 1.741526215224978580e-01
6.541263410821931967e-02 1.007463853830703471e+00 -2.172596499883387450e-03 2.734988769716663499e-04 5.909839247272004048e-01 -1.361478790454324850e+00 1.683242625309747942e-01
6.567034194288617899e-02 1.007635835473688957e+00 -2.516026972105157855e-03 3.158826555810327337e-04 6.928495634104642198e-01 -1.311281406868213928e+00 1.615285709288115934e-01
6.592793714958218587e-02 1.007833368508612049e+00 -2.845453564266127704e-03 3.563832890582411487e-04 7.905533720038243617e-01 -1.253620816088144130e+00 1.538075292320573439e-01
6.618555600228884228e-02 1.008055414497407432e+00 -3.159177526381092352e-03 3.947904436077590397e-04 8.835916961943773851e-01 -1.188800284541600139e+00 1.452020053877723926e-01
6.644403364352899355e-02 1.008301542062620682e+00 -3.456334035258370584e-03 4.309958710582256465e-04 9.717082146446577307e-01 -1.116945843238918989e+00 1.357294053269579026e-01
6.670867112175686564e-02 1.008576279725810876e+00 -3.740514441850069025e-03 4.654281322694947716e-04 1.055967738767855879e+00 -1.036735395625682621e+00 1.252183009679292136e-01
6.698009238159768897e-02 1.008880241062973582e+00 -4.009122081669807582e-03 4.977558857739060533e-04 1.135599901479876106e+00 -9.479896470943607323e-01 1.136499374978663240e-01
6.721814990790536681e-02 1.009163822640791075e+00 -4.224324363263312447e-03 5.234581523274750440e-04 1.199390520239707936e+00 -8.651914950814701966e-01 1.029045872974583137e-01
6.744005055620000411e-02 1.009441177951191593e+00 -4.406793343052338267e-03 5.450677568415874391e-04 1.253470331766487922e+00 -7.842092362412964590e-01 9.243298902627190838e-02
6.771338132695067791e-02 1.009798301599806658e+00 -4.606347877796275123e-03 5.684327748992170672e-04 1.312602622613261882e+00 -6.799336584157217311e-01 7.899798642342062416e-02
6.798623764895626864e-02 1.010169705092459846e+00 -4.776617073758654061e-03 5.880357184455197546e-04 1.363043352966394339e+00 -5.714858308417606336e-01 6.507713997823755259e-02
6.825868038547983074e-02 1.010553025073143818e+00 -4.916694029637351700e-03 6.037732528134846051e-04 1.404524294120153893e+00 -4.595557801201722858e-01 5.075938909398515497e-02
